,index,year,وجه نقد,حساب دریافتنی,سرمایه گذاری کوتاه مدت,موجودی کالا,دارایی جاری,سرمایه گذاری بلند مدت,دارایی ثابت,دارایی نامشهود,دارایی,حساب پرداختنی,بدهی جاری,بدهی,سرمایه,سود انباشته,حقوق صاحبان سهام,season,stock,target
10362,9,1395.0,24239.0,0.0,0.0,590561.0,934223.0,379625.0,249905.0,1718.0,1573103.0,0.0,879982.0,890504.0,529550.0,183072.0,682599.0,6,كساوه,25001509088465005
10363,10,1396.0,9303.0,0.0,0.0,641253.0,952062.0,379620.0,232408.0,1439.0,1572845.0,0.0,728530.0,836067.0,529550.0,165077.0,736778.0,6,كساوه,25001509088465005
10364,1,1387.0,,,,,,,,,,,,,,,,9,كساوه,25001509088465005
10365,2,1388.0,19901.0,120005.0,0.0,107100.0,266829.0,0.0,127408.0,0.0,398516.0,22046.0,206700.0,210590.0,121500.0,54276.0,187926.0,9,كساوه,25001509088465005
10366,3,1389.0,5897.0,108233.0,0.0,100305.0,268842.0,0.0,119952.0,1307.0,391822.0,59008.0,180479.0,185998.0,121500.0,72174.0,205824.0,9,كساوه,25001509088465005
10367,4,1390.0,11485.0,100817.0,0.0,136716.0,292007.0,0.0,182653.0,1379.0,477386.0,29557.0,190526.0,239623.0,151875.0,70700.0,237763.0,9,كساوه,25001509088465005
10368,5,1391.0,7302.0,154594.0,0.0,126351.0,341629.0,0.0,207543.0,1310.0,552387.0,31628.0,201621.0,269175.0,151875.0,116149.0,283212.0,9,كساوه,25001509088465005
10369,6,1392.0,35792.0,95663.0,95884.0,263208.0,666579.0,428282.0,242501.0,2418.0,1344481.0,112531.0,649275.0,893584.0,210000.0,283834.0,450897.0,9,كساوه,25001509088465005
10370,7,1393.0,34080.0,159472.0,0.0,529759.0,884615.0,379610.0,251133.0,1314.0,1517811.0,530132.0,916561.0,1000307.0,210000.0,286504.0,517504.0,9,كساوه,25001509088465005
10371,8,1394.0,9657.0,111903.0,0.0,603944.0,791883.0,379625.0,249073.0,1990.0,1436696.0,162178.0,903474.0,915125.0,350000.0,150571.0,521571.0,9,كساوه,25001509088465005
10372,9,1395.0,68844.0,0.0,284.0,579418.0,973858.0,379625.0,231391.0,1868.0,1596785.0,0.0,764014.0,844277.0,529550.0,198587.0,752508.0,9,كساوه,25001509088465005
10373,10,1396.0,,,,,,,,,,,,,,,,9,كساوه,25001509088465005
10374,1,1386.0,,,,,,,,,,,,,,,,12,كساوه,25001509088465005
10375,2,1387.0,16602.0,105407.0,0.0,112100.0,245419.0,0.0,137923.0,0.0,386342.0,15893.0,159037.0,185791.0,121500.0,66901.0,200551.0,12,كساوه,25001509088465005
10376,3,1388.0,21579.0,113806.0,0.0,118716.0,270896.0,0.0,128660.0,1306.0,402355.0,17146.0,204387.0,207850.0,121500.0,60855.0,194505.0,12,كساوه,25001509088465005
10377,4,1389.0,23979.0,115615.0,0.0,114751.0,278915.0,0.0,188210.0,1308.0,470701.0,27847.0,175665.0,219468.0,151875.0,88051.0,251233.0,12,كساوه,25001509088465005
10378,5,1390.0,10149.0,90176.0,0.0,169217.0,290627.0,0.0,182297.0,1317.0,476120.0,29238.0,162807.0,203815.0,151875.0,105242.0,272305.0,12,كساوه,25001509088465005
10379,6,1391.0,24992.0,125107.0,0.0,231372.0,441463.0,15.0,216465.0,1317.0,663308.0,44593.0,235225.0,285419.0,151875.0,210826.0,377889.0,12,كساوه,25001509088465005
10380,7,1392.0,43205.0,153161.0,0.0,371329.0,672017.0,387749.0,297784.0,2271.0,1363732.0,87647.0,509848.0,679270.0,210000.0,459274.0,684462.0,12,كساوه,25001509088465005
10381,8,1393.0,31426.0,0.0,0.0,505503.0,750640.0,379625.0,292753.0,1964.0,1434119.0,0.0,692534.0,756800.0,210000.0,313702.0,677319.0,12,كساوه,25001509088465005
10382,9,1394.0,15755.0,0.0,0.0,589992.0,866806.0,379625.0,264667.0,1787.0,1518971.0,0.0,798758.0,814754.0,350000.0,173218.0,704217.0,12,كساوه,25001509088465005
10383,10,1395.0,47016.0,0.0,0.0,614495.0,892982.0,379620.0,244765.0,1643.0,1526443.0,0.0,674054.0,745037.0,529550.0,213298.0,781406.0,12,كساوه,25001509088465005
10384,1,1387.0,,,,,,,,,,,,,,,,3,قجام,28230238564334914
10385,2,1388.0,,,,,,,,,,,,,,,,3,قجام,28230238564334914
10386,3,1389.0,1101.0,25099.0,1321.0,31048.0,62374.0,17690.0,39546.0,0.0,120220.0,5352.0,115032.0,126004.0,26000.0,-34261.0,-5784.0,3,قجام,28230238564334914
10387,4,1390.0,,,,,,,,,,,,,,,,3,قجام,28230238564334914
10388,5,1391.0,52.0,17704.0,1346.0,18054.0,59744.0,16690.0,41041.0,0.0,120423.0,12740.0,130558.0,141276.0,26000.0,-49330.0,-20853.0,3,قجام,28230238564334914
10389,6,1392.0,1851.0,22342.0,1200.0,23620.0,90694.0,15540.0,42334.0,618.0,149188.0,6159.0,49298.0,161148.0,26000.0,-40437.0,-11960.0,3,قجام,28230238564334914
10390,7,1393.0,544.0,31672.0,1200.0,23877.0,61820.0,15590.0,41975.0,622.0,120007.0,8540.0,30185.0,113955.0,26000.0,-22425.0,6052.0,3,قجام,28230238564334914
10391,8,1394.0,4927.0,38941.0,0.0,22184.0,69667.0,16790.0,41554.0,919.0,128930.0,14713.0,83912.0,121202.0,26000.0,-20749.0,7728.0,3,قجام,28230238564334914
10392,9,1395.0,480.0,31775.0,0.0,26609.0,82022.0,14590.0,40783.0,957.0,138352.0,37978.0,56405.0,149556.0,312000.0,-39681.0,-11204.0,3,قجام,28230238564334914
10393,10,1396.0,4265.0,0.0,0.0,32865.0,118786.0,8155.0,332619.0,1002.0,466997.0,0.0,126755.0,183444.0,312000.0,-31786.0,283553.0,3,قجام,28230238564334914
10394,1,1387.0,,,,,,,,,,,,,,,,6,قجام,28230238564334914
10395,2,1388.0,,,,,,,,,,,,,,,,6,قجام,28230238564334914
10396,3,1389.0,39713.0,35005.0,1313.0,71259.0,151418.0,17690.0,31694.0,0.0,207610.0,46790.0,207618.0,217705.0,26000.0,-38572.0,-10095.0,6,قجام,28230238564334914
10397,4,1390.0,9110.0,25914.0,1348.0,103403.0,180444.0,17650.0,39844.0,0.0,238703.0,129777.0,241898.0,251204.0,26000.0,-40978.0,-12501.0,6,قجام,28230238564334914
10398,5,1391.0,1026.0,19711.0,1250.0,91508.0,122804.0,16740.0,43440.0,534.0,183518.0,55917.0,191533.0,201601.0,26000.0,-46560.0,-18083.0,6,قجام,28230238564334914
10399,6,1392.0,1132.0,10837.0,1200.0,76166.0,96563.0,15540.0,42085.0,617.0,154808.0,37789.0,70029.0,154238.0,26000.0,-27907.0,570.0,6,قجام,28230238564334914
10400,7,1393.0,4025.0,22628.0,1200.0,83017.0,117375.0,15590.0,42064.0,906.0,175935.0,30710.0,92896.0,150858.0,26000.0,-3400.0,25077.0,6,قجام,28230238564334914
10401,8,1394.0,978.0,22210.0,0.0,135053.0,162168.0,16790.0,40829.0,916.0,220703.0,78912.0,151722.0,211167.0,26000.0,-18941.0,9536.0,6,قجام,28230238564334914
10402,9,1395.0,2370.0,107507.0,0.0,182253.0,300488.0,14590.0,42189.0,957.0,358224.0,147668.0,306942.0,348262.0,312000.0,-18515.0,9962.0,6,قجام,28230238564334914
10403,10,1396.0,37050.0,0.0,0.0,283640.0,451501.0,8155.0,333494.0,1002.0,800587.0,0.0,431312.0,493595.0,312000.0,-8347.0,306992.0,6,قجام,28230238564334914
10404,2,1388.0,631.0,38502.0,11.0,97594.0,144388.0,18169.0,38719.0,0.0,201964.0,36886.0,190807.0,200801.0,26000.0,-27314.0,1163.0,9,قجام,28230238564334914
10405,3,1389.0,12262.0,19222.0,1223.0,27492.0,72206.0,16690.0,40197.0,0.0,129788.0,7079.0,132717.0,141175.0,26000.0,-39864.0,-11387.0,9,قجام,28230238564334914
10406,4,1390.0,,,,,,,,,,,,,,,,9,قجام,28230238564334914
10407,5,1391.0,7038.0,12459.0,2455.0,42479.0,115732.0,15540.0,267558.0,616.0,399446.0,18473.0,37805.0,184295.0,26000.0,-37926.0,215151.0,9,قجام,28230238564334914
10408,6,1392.0,3403.0,14119.0,1200.0,31878.0,56636.0,15540.0,44628.0,617.0,117424.0,10658.0,24769.0,114250.0,26000.0,-25303.0,3174.0,9,قجام,28230238564334914
10409,7,1393.0,980.0,32230.0,0.0,41495.0,82975.0,16790.0,43783.0,904.0,144455.0,11530.0,45917.0,114306.0,26000.0,1672.0,30149.0,9,قجام,28230238564334914
10410,8,1394.0,375.0,38611.0,0.0,17283.0,66319.0,16790.0,42870.0,939.0,126921.0,21929.0,73218.0,125448.0,26000.0,-27004.0,1473.0,9,قجام,28230238564334914
10411,9,1395.0,3383.0,30506.0,0.0,33129.0,73067.0,14590.0,331828.0,1002.0,420487.0,25590.0,59203.0,151356.0,312000.0,-46208.0,269131.0,9,قجام,28230238564334914
10412,10,1396.0,5196.0,0.0,0.0,89831.0,140453.0,8155.0,334070.0,1002.0,490115.0,0.0,174532.0,203133.0,312000.0,-28357.0,286982.0,9,قجام,28230238564334914
10413,1,1386.0,,,,,,,,,,,,,,,,12,قجام,28230238564334914
10414,2,1387.0,3617.0,38314.0,100.0,83815.0,136331.0,17690.0,35483.0,0.0,192374.0,10412.0,160373.0,170797.0,26000.0,-6900.0,21577.0,12,قجام,28230238564334914
10415,3,1388.0,1114.0,17911.0,155.0,35951.0,67375.0,17690.0,38271.0,0.0,126126.0,4822.0,115910.0,126912.0,26000.0,-29263.0,-786.0,12,قجام,28230238564334914
10416,4,1389.0,5420.0,12283.0,1315.0,22971.0,54602.0,17650.0,40365.0,0.0,115409.0,5713.0,115172.0,124713.0,26000.0,-37781.0,-9304.0,12,قجام,28230238564334914
10417,5,1390.0,2970.0,42712.0,1250.0,15499.0,65632.0,17650.0,43797.0,534.0,127613.0,14347.0,134882.0,144732.0,26000.0,-45596.0,-17119.0,12,قجام,28230238564334914
10418,6,1391.0,2942.0,27839.0,2450.0,20901.0,58936.0,15540.0,44148.0,617.0,119241.0,7623.0,46337.0,129468.0,26000.0,-38704.0,-10227.0,12,قجام,28230238564334914
10419,7,1392.0,2354.0,13023.0,1200.0,24127.0,66525.0,15540.0,41836.0,622.0,124523.0,8069.0,49231.0,114304.0,26000.0,-18258.0,10219.0,12,قجام,28230238564334914
10420,8,1393.0,3103.0,38017.0,0.0,21692.0,85198.0,16790.0,41393.0,916.0,144297.0,15214.0,89668.0,126415.0,26000.0,-10595.0,17882.0,12,قجام,28230238564334914
10421,9,1394.0,761.0,0.0,0.0,23302.0,77745.0,14590.0,40070.0,957.0,133362.0,0.0,44413.0,134370.0,312000.0,-29485.0,-1008.0,12,قجام,28230238564334914
10422,10,1395.0,53618.0,0.0,0.0,49197.0,178930.0,8155.0,331660.0,1002.0,526182.0,0.0,241869.0,260196.0,312000.0,-49353.0,265986.0,12,قجام,28230238564334914
10423,1,1387.0,,,,,,,,,,,,,,,,3,شجم,49244604018250364
10424,2,1388.0,,,,,,,,,,,,,,,,3,شجم,49244604018250364
10425,3,1389.0,,,,,,,,,,,,,,,,3,شجم,49244604018250364
10426,4,1390.0,,,,,,,,,,,,,,,,3,شجم,49244604018250364
10427,5,1391.0,431.0,0.0,0.0,0.0,6637.0,0.0,169506.0,3.0,176146.0,0.0,78023.0,78023.0,119160.0,-21037.0,98123.0,3,شجم,49244604018250364
10428,6,1392.0,41896.0,0.0,411.0,0.0,97891.0,0.0,536836.0,0.0,634742.0,0.0,275321.0,275375.0,119160.0,-20250.0,359367.0,3,شجم,49244604018250364
10429,7,1393.0,,,,,,,,,,,,,,,,3,شجم,49244604018250364
10430,8,1394.0,22643.0,14341.0,0.0,70194.0,220890.0,3000.0,3515857.0,0.0,3740013.0,8022.0,1263979.0,1263979.0,2500000.0,-23966.0,2476034.0,3,شجم,49244604018250364
10431,9,1395.0,,,,,,,,,,,,,,,,3,شجم,49244604018250364
10432,10,1396.0,230636.0,0.0,30862.0,306825.0,1265208.0,0.0,4137691.0,45964.0,5448863.0,0.0,949272.0,959034.0,4500000.0,-10171.0,4489829.0,3,شجم,49244604018250364
10433,1,1387.0,,,,,,,,,,,,,,,,6,شجم,49244604018250364
10434,2,1388.0,,,,,,,,,,,,,,,,6,شجم,49244604018250364
10435,3,1389.0,,,,,,,,,,,,,,,,6,شجم,49244604018250364
10436,4,1390.0,2027.0,0.0,0.0,0.0,2130.0,0.0,131805.0,1.0,133936.0,0.0,32325.0,32325.0,119160.0,-17549.0,101611.0,6,شجم,49244604018250364
10437,5,1391.0,12.0,0.0,411.0,0.0,7058.0,0.0,280055.0,0.0,287128.0,0.0,1498.0,1527.0,119160.0,-20250.0,285601.0,6,شجم,49244604018250364
10438,6,1392.0,104047.0,0.0,0.0,0.0,122513.0,0.0,873819.0,0.0,996558.0,0.0,897648.0,897648.0,119160.0,-20250.0,98910.0,6,شجم,49244604018250364
10439,7,1393.0,75902.0,0.0,0.0,31557.0,168152.0,0.0,2601832.0,0.0,2770941.0,0.0,2675747.0,2675747.0,2500000.0,-23966.0,95194.0,6,شجم,49244604018250364
10440,8,1394.0,26552.0,28122.0,0.0,70630.0,249933.0,3000.0,3878756.0,43812.0,4175501.0,139216.0,1697577.0,1699467.0,2500000.0,-23966.0,2476034.0,6,شجم,49244604018250364
10441,9,1395.0,177622.0,0.0,0.0,358987.0,1126505.0,0.0,4032700.0,46873.0,5206078.0,0.0,718043.0,724584.0,4500000.0,-18506.0,4481494.0,6,شجم,49244604018250364
10442,10,1396.0,18736.0,0.0,65000.0,511253.0,1441252.0,0.0,4190317.0,45676.0,5677245.0,0.0,1174521.0,1184669.0,4500000.0,-7424.0,4492576.0,6,شجم,49244604018250364
10443,1,1387.0,,,,,,,,,,,,,,,,9,شجم,49244604018250364
10444,2,1388.0,,,,,,,,,,,,,,,,9,شجم,49244604018250364
10445,3,1389.0,,,,,,,,,,,,,,,,9,شجم,49244604018250364
10446,4,1390.0,,,,,,,,,,,,,,,,9,شجم,49244604018250364
10447,5,1391.0,,,,,,,,,,,,,,,,9,شجم,49244604018250364
10448,6,1392.0,48097.0,0.0,0.0,0.0,51192.0,0.0,1435257.0,0.0,1486675.0,0.0,1387765.0,1387765.0,119160.0,-20250.0,98910.0,9,شجم,49244604018250364
10449,7,1393.0,40911.0,0.0,0.0,48022.0,162699.0,0.0,2901954.0,0.0,3065618.0,0.0,2970424.0,2970424.0,2500000.0,-23966.0,95194.0,9,شجم,49244604018250364
10450,8,1394.0,32717.0,80889.0,0.0,64105.0,324664.0,3000.0,4080719.0,44162.0,4452545.0,167955.0,1974621.0,1976511.0,2500000.0,-23966.0,2476034.0,9,شجم,49244604018250364
10451,9,1395.0,49554.0,0.0,0.0,436844.0,1227521.0,0.0,3981031.0,46639.0,5255191.0,0.0,763574.0,771480.0,4500000.0,-16289.0,4483711.0,9,شجم,49244604018250364
10452,10,1396.0,131956.0,0.0,65000.0,432653.0,1453406.0,0.0,4137948.0,44686.0,5636040.0,0.0,1105685.0,1116695.0,4500000.0,19345.0,4519345.0,9,شجم,49244604018250364
10453,1,1386.0,,,,,,,,,,,,,,,,12,شجم,49244604018250364
10454,2,1387.0,1283.0,0.0,0.0,0.0,1381.0,0.0,92154.0,0.0,93535.0,0.0,9990.0,9990.0,91662.0,-8117.0,83545.0,12,شجم,49244604018250364
10455,3,1388.0,24.0,0.0,0.0,0.0,489.0,0.0,125243.0,1.0,125733.0,0.0,46179.0,46179.0,91662.0,-12108.0,79554.0,12,شجم,49244604018250364
10456,6,1392.0,,,,,,,,,,,,,,,,3,كاسپين,28431095903407567
10457,4,1389.0,6490.0,0.0,0.0,0.0,6560.0,0.0,125610.0,1.0,132171.0,0.0,29352.0,29352.0,119160.0,-16341.0,102819.0,12,شجم,49244604018250364
10458,5,1390.0,322.0,0.0,2547.0,0.0,3297.0,0.0,155686.0,0.0,158986.0,0.0,2427.0,2427.0,119160.0,-20250.0,156559.0,12,شجم,49244604018250364
10459,6,1391.0,423.0,0.0,0.0,0.0,7058.0,0.0,276684.0,0.0,283757.0,0.0,188563.0,188563.0,119159.0,-23966.0,95194.0,12,شجم,49244604018250364
10460,7,1392.0,98086.0,0.0,0.0,0.0,133369.0,0.0,1668339.0,0.0,1802665.0,0.0,1707471.0,1707471.0,119160.0,-23966.0,95194.0,12,شجم,49244604018250364
10461,8,1393.0,16340.0,0.0,0.0,64105.0,207024.0,0.0,3365456.0,466.0,3572946.0,51331.0,3477753.0,3477753.0,2500000.0,-23967.0,95193.0,12,شجم,49244604018250364
10462,9,1394.0,60437.0,0.0,0.0,203874.0,569581.0,0.0,4154336.0,46089.0,4770006.0,0.0,545969.0,551048.0,2500000.0,-24913.0,4218958.0,12,شجم,49244604018250364
10463,10,1395.0,236060.0,0.0,30862.0,319531.0,1153395.0,0.0,4173781.0,46298.0,5373474.0,0.0,880749.0,889437.0,4500000.0,-15963.0,4484037.0,12,شجم,49244604018250364
10464,1,1387.0,,,,,,,,,,,,,,,,3,سيدكو,37281199178613855
10465,2,1388.0,,,,,,,,,,,,,,,,3,سيدكو,37281199178613855
10466,3,1389.0,,,,,,,,,,,,,,,,3,سيدكو,37281199178613855
10467,4,1390.0,,,,,,,,,,,,,,,,3,سيدكو,37281199178613855
10468,5,1391.0,,,,,,,,,,,,,,,,3,سيدكو,37281199178613855
10469,6,1392.0,,,,,,,,,,,,,,,,3,سيدكو,37281199178613855
10470,7,1393.0,47651.0,0.0,709310.0,0.0,2222755.0,3691552.0,66241.0,1653.0,5982201.0,0.0,9007.0,9185.0,4000000.0,1825689.0,5973016.0,3,سيدكو,37281199178613855
10471,8,1394.0,209554.0,0.0,186381.0,0.0,1600201.0,4736579.0,64360.0,1196.0,6402336.0,0.0,1056431.0,1056901.0,4000000.0,1128649.0,5345435.0,3,سيدكو,37281199178613855
10472,9,1395.0,195235.0,0.0,136788.0,0.0,1789842.0,5021641.0,62351.0,779.0,6875103.0,0.0,833665.0,834628.0,4000000.0,1787381.0,6040475.0,3,سيدكو,37281199178613855
10473,10,1396.0,202621.0,0.0,273155.0,0.0,1609996.0,5594872.0,62683.0,311.0,7267862.0,0.0,1046345.0,1048145.0,4000000.0,1940211.0,6219717.0,3,سيدكو,37281199178613855
10474,1,1387.0,,,,,,,,,,,,,,,,6,سيدكو,37281199178613855
10475,2,1388.0,,,,,,,,,,,,,,,,6,سيدكو,37281199178613855
10476,3,1389.0,,,,,,,,,,,,,,,,6,سيدكو,37281199178613855
10477,4,1390.0,,,,,,,,,,,,,,,,6,سيدكو,37281199178613855
10478,5,1391.0,,,,,,,,,,,,,,,,6,سيدكو,37281199178613855
10479,6,1392.0,408227.0,460438.0,53576.0,0.0,1283166.0,3651188.0,85757.0,267.0,5020378.0,0.0,44746.0,44902.0,4000000.0,920722.0,4975476.0,6,سيدكو,37281199178613855
10480,7,1393.0,162320.0,0.0,792029.0,0.0,2276290.0,3964328.0,66352.0,1537.0,6308507.0,0.0,1035802.0,1036055.0,4000000.0,1107325.0,5272452.0,6,سيدكو,37281199178613855
10481,8,1394.0,277770.0,0.0,51584.0,0.0,1305321.0,5035557.0,63699.0,1080.0,6405657.0,0.0,1025534.0,1026127.0,4000000.0,1162744.0,5379530.0,6,سيدكو,37281199178613855
10482,9,1395.0,248219.0,0.0,143004.0,0.0,1733544.0,5085665.0,62719.0,659.0,6882977.0,0.0,881555.0,882671.0,4000000.0,1745046.0,6000306.0,6,سيدكو,37281199178613855
10483,10,1396.0,63410.0,0.0,395913.0,0.0,1110226.0,5977347.0,64938.0,192.0,7153132.0,0.0,129579.0,131704.0,4800000.0,1973947.0,7021428.0,6,سيدكو,37281199178613855
10484,1,1387.0,,,,,,,,,,,,,,,,9,سيدكو,37281199178613855
10485,2,1388.0,,,,,,,,,,,,,,,,9,سيدكو,37281199178613855
10486,3,1389.0,,,,,,,,,,,,,,,,9,سيدكو,37281199178613855
10487,4,1390.0,,,,,,,,,,,,,,,,9,سيدكو,37281199178613855
10488,5,1391.0,,,,,,,,,,,,,,,,9,سيدكو,37281199178613855
10489,6,1392.0,,,,,,,,,,,,,,,,9,سيدكو,37281199178613855
10490,7,1393.0,783109.0,0.0,162029.0,0.0,2113292.0,3971156.0,65101.0,1424.0,6150973.0,0.0,836148.0,836496.0,4000000.0,1147249.0,5314477.0,9,سيدكو,37281199178613855
10491,8,1394.0,237283.0,0.0,33670.0,0.0,1307158.0,5035682.0,62508.0,967.0,6406315.0,0.0,1020446.0,1020988.0,4000000.0,1168541.0,5385327.0,9,سيدكو,37281199178613855
10492,9,1395.0,258515.0,0.0,151921.0,0.0,1398007.0,5427512.0,61575.0,544.0,6887870.0,0.0,882573.0,883844.0,4000000.0,1750932.0,6004026.0,9,سيدكو,37281199178613855
10493,10,1396.0,,,,,,,,,,,,,,,,9,سيدكو,37281199178613855
10494,1,1386.0,,,,,,,,,,,,,,,,12,سيدكو,37281199178613855
10495,2,1387.0,,,,,,,,,,,,,,,,12,سيدكو,37281199178613855
10496,3,1388.0,,,,,,,,,,,,,,,,12,سيدكو,37281199178613855
10497,4,1389.0,4677.0,3812.0,131107.0,0.0,325882.0,1995748.0,71550.0,133.0,2393747.0,0.0,143800.0,144560.0,2500000.0,-264716.0,2249187.0,12,سيدكو,37281199178613855
10498,5,1390.0,3506.0,6773.0,131107.0,0.0,565761.0,3111746.0,71428.0,70.0,3749005.0,0.0,1104251.0,1104251.0,2500000.0,124212.0,2644754.0,12,سيدكو,37281199178613855
10499,6,1391.0,72705.0,0.0,131107.0,0.0,927429.0,3284122.0,88076.0,10.0,4299637.0,0.0,1010466.0,1010640.0,2500000.0,734243.0,3288997.0,12,سيدكو,37281199178613855
10500,7,1392.0,656008.0,0.0,81197.0,0.0,2190280.0,3686229.0,66923.0,1769.0,5945201.0,0.0,4613.0,4754.0,4000000.0,1793121.0,5940447.0,12,سيدكو,37281199178613855
10501,8,1393.0,146091.0,0.0,759620.0,0.0,2152274.0,4736018.0,65008.0,1313.0,6954817.0,0.0,663629.0,663981.0,4000000.0,2074049.0,6290836.0,12,سيدكو,37281199178613855
10502,9,1394.0,203856.0,0.0,120830.0,0.0,1797630.0,5070634.0,63551.0,856.0,6933197.0,0.0,895501.0,896200.0,4000000.0,1783903.0,6036997.0,12,سيدكو,37281199178613855
10503,10,1395.0,197384.0,0.0,228147.0,0.0,1668325.0,5484992.0,63889.0,430.0,7217914.0,0.0,731270.0,732686.0,4000000.0,2205722.0,6485228.0,12,سيدكو,37281199178613855
10504,1,1387.0,,,,,,,,,,,,,,,,3,رمپنا,67126881188552864
10505,2,1388.0,1014366.0,3233204.0,2771907.0,2863388.0,22930722.0,7629553.0,4614577.0,6342.0,37640204.0,3789300.0,21150099.0,24419807.0,7950000.0,4623152.0,13220397.0,3,رمپنا,67126881188552864
10506,3,1389.0,1223892.0,11855552.0,2750150.0,499148.0,33488900.0,10371912.0,4584909.0,2437.0,49794493.0,4291094.0,29901065.0,32760851.0,7950000.0,8288642.0,17033642.0,3,رمپنا,67126881188552864
10507,4,1390.0,1418168.0,21766653.0,1846679.0,819629.0,40812084.0,17302211.0,4228566.0,2674.0,62994481.0,5349486.0,40441590.0,42872808.0,9975104.0,11376673.0,20121673.0,3,رمپنا,67126881188552864
10508,5,1391.0,1389435.0,27351001.0,1253716.0,1554972.0,49069496.0,18291422.0,4346754.0,2674.0,72335495.0,3597900.0,45592260.0,47757991.0,9975104.0,13604890.0,24577504.0,3,رمپنا,67126881188552864
10509,6,1392.0,1655494.0,32058396.0,272021.0,4310830.0,75354296.0,23813512.0,8335667.0,2695.0,113657612.0,28509521.0,82312947.0,87321118.0,9975104.0,15363880.0,26336494.0,3,رمپنا,67126881188552864
10510,7,1393.0,3224822.0,39708978.0,212982.0,6202153.0,98724870.0,28046954.0,4075561.0,2916.0,136905479.0,29499976.0,100249721.0,107840704.0,10000000.0,18067265.0,29064775.0,3,رمپنا,67126881188552864
10511,7,1393.0,,,,,,,,,,,,,,,,3,كاسپين,28431095903407567
10512,8,1394.0,1428045.0,47977143.0,850622.0,6903636.0,113694730.0,27698962.0,3765907.0,7141.0,146060822.0,16451421.0,106737091.0,113737450.0,10000000.0,21323372.0,32323372.0,3,رمپنا,67126881188552864
10513,9,1395.0,1368467.0,0.0,980932.0,13477080.0,133428712.0,30851167.0,3916576.0,13836.0,169357029.0,0.0,124693998.0,133587874.0,10000000.0,24769155.0,35769155.0,3,رمپنا,67126881188552864
10514,10,1396.0,1402614.0,0.0,1065743.0,10051822.0,116291674.0,40141934.0,1321250.0,12725.0,164293818.0,0.0,123521755.0,126816244.0,10000000.0,26477574.0,37477574.0,3,رمپنا,67126881188552864
10515,1,1387.0,,,,,,,,,,,,,,,,6,رمپنا,67126881188552864
10516,2,1388.0,585238.0,7370527.0,4112327.0,644719.0,27318164.0,8719888.0,4574380.0,6343.0,41302185.0,4161400.0,24701679.0,28500518.0,7950000.0,4204422.0,12801667.0,6,رمپنا,67126881188552864
10517,3,1389.0,1267964.0,12959284.0,2106839.0,400525.0,35268039.0,11123121.0,4534116.0,2437.0,52756571.0,3496252.0,32487622.0,35321025.0,7950000.0,8690546.0,17435546.0,6,رمپنا,67126881188552864
10518,4,1390.0,806563.0,26171518.0,1760324.0,890251.0,39138208.0,17605191.0,4168129.0,2674.0,61614522.0,6539126.0,36066034.0,41232690.0,9975104.0,10811729.0,20381832.0,6,رمپنا,67126881188552864
10519,5,1391.0,1201785.0,26053248.0,380532.0,1766117.0,53008794.0,19127559.0,4074014.0,2695.0,77427511.0,6130268.0,49046220.0,54346904.0,9975104.0,12107993.0,23080607.0,6,رمپنا,67126881188552864
10520,6,1392.0,1126458.0,36730293.0,566382.0,3611134.0,82415696.0,24108758.0,8130260.0,2695.0,120721336.0,32220196.0,91600645.0,96163116.0,10000000.0,13585606.0,24558220.0,6,رمپنا,67126881188552864
10521,7,1393.0,1813563.0,36464373.0,289577.0,6626210.0,99668675.0,28007950.0,4008738.0,6599.0,136000727.0,25095805.0,100877178.0,108524759.0,10000000.0,16475968.0,27475968.0,6,رمپنا,67126881188552864
10522,8,1394.0,1570920.0,49609249.0,888665.0,7165325.0,116625844.0,28859180.0,3251841.0,7141.0,149982393.0,17579866.0,113281827.0,119153539.0,10000000.0,19828854.0,30828854.0,6,رمپنا,67126881188552864
10523,9,1395.0,1584466.0,0.0,980932.0,14564294.0,136917173.0,32269964.0,3950980.0,12870.0,174257020.0,0.0,129119196.0,137223307.0,10000000.0,26033713.0,37033713.0,6,رمپنا,67126881188552864
10524,10,1396.0,2739445.0,0.0,427764.0,10217902.0,135488569.0,40085606.0,1353878.0,11473.0,182509716.0,0.0,144197237.0,145449267.0,10000000.0,26060449.0,37060449.0,6,رمپنا,67126881188552864
